title,company,location,salary,description,skills,source,salary_min,salary_max,salary_period,standardized_title,experience_years,education_level,city,state,standardized_title_encoded,company_encoded,city_encoded,state_encoded,education_level_encoded,salary_period_encoded,source_encoded,salary_min_scaled,salary_max_scaled,experience_years_scaled,Python,Java,JavaScript,C++,C#,SQL,NoSQL,MongoDB,React,Angular,Vue,Node.js,AWS,Azure,GCP,Docker,Kubernetes,Git,CI/CD,Jenkins,TensorFlow,PyTorch,Scikit-learn,Pandas,NumPy,R,Tableau,Power BI,Excel,Machine Learning,Deep Learning,NLP,Computer Vision,Data Analysis,Data Visualization,Statistics,Agile,Scrum,Project Management,REST API,GraphQL,Django,Flask,Spring,Hibernate,TypeScript,Go,Rust,Swift,Kotlin,PHP,Ruby,Rails,Linux,Unix,Windows Server,desc_svd_0,desc_svd_1,desc_svd_2,desc_svd_3,desc_svd_4,desc_svd_5,desc_svd_6,desc_svd_7,desc_svd_8,desc_svd_9,city_state,is_tech_hub,state_CA,state_CO,state_FL,state_GA,state_IL,state_MA,state_NY,state_TX,state_WA,is_tech_giant,experience_level,exp_Not Specified,exp_Entry Level,exp_Mid Level,exp_Senior,exp_Expert,education_rank,edu_Bachelor's,edu_Master's,edu_Not Specified,salary_avg,salary_annual,salary_range,salary_range_pct
Machine Learning Engineer,CodeMasters,"Atlanta, GA",$73763 - $94568,Whose glass pay win piece military according paper. Between here kid wind. Music forget protect free. Show dog hour star.,"Java, Computer Vision, Rust, REST API, Python",SimplyHired,73763.0,94568.0,annual,Machine Learning Engineer,,Not Specified,Atlanta,GA,2,2,0,3,2,0,2,-0.08669169367726862,-0.02982691110597828,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14494418761514002,0.05539349044634679,0.008029045867633866,0.21448241921174763,0.10016241499200326,0.041287927657763485,0.22963041469094148,0.3787125691020049,-0.09067546031013517,0.0026547271598094824,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84165.5,84165.5,20805.0,28.20519772785814
Backend Developer,SecureIT,"San Francisco, CA",$73609 - $103342,Visit themselves as stage exactly. Answer sometimes outside goal either continue rise perhaps. Start nearly rich reduce unit. Yet law mind. Surface man important news wall arrive born. Mind any speech necessary rule wall itself.,"MongoDB, NumPy, Pandas, NoSQL, Ruby, Go, Jenkins, Scikit-learn",SimplyHired,73609.0,103342.0,annual,Software Engineer,,Master's,San Francisco,CA,5,7,8,0,1,0,2,-0.0975064972504694,0.5390985828427912,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21127469306195656,0.04575258365912088,0.08883546325465605,-0.08334707071050851,0.03146313264548667,-0.06957395029666115,-0.0253916971012631,-0.02595614262267891,0.08173997857707058,0.07333766629779609,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,88475.5,88475.5,29733.0,40.39315844529881
Machine Learning Engineer,SecureIT,"Miami, FL",$99218 - $115114,Add film relationship election. Allow realize news hair. Star guess good himself.,"Flask, Linux, Swift, REST API, SQL, Windows Server, React",SimplyHired,99218.0,115114.0,annual,Machine Learning Engineer,,Master's,Miami,FL,2,7,6,2,1,0,2,1.7009110657761475,1.3024210030348262,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,107166.0,107166.0,15896.0,16.021286460118123
Software Engineer,SecureIT,"Atlanta, GA",$65105 - $92369,Fall ago could girl apply hundred. Far recent whom environmental simple body drop. Information officer green drop car know. Easy method world face. Foreign certainly law allow.,"TensorFlow, Swift, Java, Agile, C++, AWS, Rails, REST API, Excel",Glassdoor,65105.0,92369.0,annual,Software Engineer,,Not Specified,Atlanta,GA,5,7,0,3,2,0,1,-0.6947083776822844,-0.17241491671269632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17500920710060525,-0.07433792073935366,-0.0034769067119522767,-0.04757445105404425,-0.0425556812899592,-0.09409180985834129,-0.17671423556418944,0.047236630712582786,0.07885350317231136,0.19982533180280948,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,78737.0,78737.0,27264.0,41.87696797480992
DevOps Engineer,CodeMasters,"Seattle, WA",$88926 - $103005,Particular page subject method task force. Nothing say animal accept political start. Company its approach certainly someone instead. Ok quickly among kid.,"Kubernetes, Node.js, R, GCP, TypeScript, C#, AWS, PHP",Glassdoor,88926.0,103005.0,annual,DevOps Engineer,,Not Specified,Seattle,WA,1,2,9,8,2,0,1,0.9781451022996376,0.5172467602464002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,95965.5,95965.5,14079.0,15.832265029350246
Backend Developer,DataWorks,"Seattle, WA",$87880 - $101220,Really too under admit Republican. Social fine give. Technology together son today whom activity.,"Swift, SQL, Windows Server, PyTorch, TensorFlow, Vue, NLP, Rust, Project Management, Git",SimplyHired,87880.0,101220.0,annual,Software Engineer,,Not Specified,Seattle,WA,5,3,9,8,2,0,2,0.9046887091985466,0.4015034269094326,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,94550.0,94550.0,13340.0,15.179790623577604
Frontend Developer,SecureIT,"Miami, FL",$51852 - $68277,Center situation wish. Care open challenge at story though. Join when when partner. Stock again adult true able. Increase public either through modern audience high. Material response guess read.,"JavaScript, Data Visualization, NumPy, R, React, Statistics, Node.js, Kubernetes",CareerBuilder,51852.0,68277.0,annual,Software Engineer,,Not Specified,Miami,FL,5,7,6,2,2,0,0,-1.6254135189526095,-1.7345932846422332,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22363391873919491,0.03903972192132987,-0.01488202049557126,-0.07840721332623718,-0.09489585221443946,-0.039339947778206624,0.10121511628246599,0.0219383940567511,-0.19239541383988085,-0.260638835784234,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,60064.5,60064.5,16425.0,31.676695209442258
Data Scientist,WebWizards,"Miami, FL",$82092 - $100421,Human three scientist. Reason it less. Tough audience back area red. Employee fill size reality second cut watch. Ok glass machine left himself lose daughter. Professional her plan let ask subject.,"Rails, CI/CD, Data Visualization, Scrum, Docker, NoSQL",CareerBuilder,82092.0,100421.0,annual,Data Scientist,,Master's,Miami,FL,0,9,6,2,1,0,0,0.49822063723954546,0.3496945062728852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23069802648303211,0.13775658485512804,-0.021427626583412143,-0.059775302894741825,-0.10255881280973836,-0.04773575355352312,-0.08902845201160677,0.022042300397426016,0.0005629807347961382,-0.14834842186757774,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,91256.5,91256.5,18329.0,22.32738878331628
UX/UI Designer,AI Solutions,"Denver, CO",$94039 - $122568,Benefit act these sing. Drop traditional sell rest but. Reach argue identify seek.,"Project Management, Windows Server, Excel, AWS, Angular, Rails, Data Visualization, Machine Learning, Statistics, JavaScript",Glassdoor,94039.0,122568.0,annual,UX/UI Designer,,Not Specified,Denver,CO,6,0,4,1,2,0,1,1.3372106261293495,1.785754788297435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,108303.5,108303.5,28529.0,30.337413200906006
Cloud Engineer,FutureTech,"New York, NY",$66717 - $88984,Vote have follow main federal. Movie whose as lead. Reach yourself evening quality body above.,"C#, Java, Go, Jenkins, Spring, Django",CareerBuilder,66717.0,88984.0,annual,DevOps Engineer,,Not Specified,New York,NY,1,5,7,6,2,0,0,-0.581504070149819,-0.39190577572985896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,77850.5,77850.5,22267.0,33.37530164725632
DevOps Engineer,FutureTech,"Denver, CO",$83034 - $95592,On safe amount wait beat ready. Media send laugh American. Meeting as nice scene. Letter contain well citizen blood whom religious. Him heart evening much history network lay.,"Node.js, CI/CD, R, Machine Learning, Docker, Git, Rails, MongoDB, React",CareerBuilder,83034.0,95592.0,annual,DevOps Engineer,,Not Specified,Denver,CO,1,5,4,1,2,0,0,0.5643735266288645,0.03657150532934654,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19702972057185714,0.018569786212692084,0.004949788319416911,0.0018133849628418457,-0.1939209793853646,0.1197064211942458,-0.06789128122459395,-0.20413397266836494,-0.05926289404679342,-0.10080144226883868,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,89313.0,89313.0,12558.0,15.123925139099645
Cloud Engineer,WebWizards,"Chicago, IL",$78759 - $90101,Present decade list billion. The note recently full. Option perform run sense. Real recently child strategy. Three different determine. Serve since born hospital contain.,"JavaScript, Pandas, SQL, Jenkins, TypeScript",Glassdoor,78759.0,90101.0,annual,DevOps Engineer,,Not Specified,Chicago,IL,1,9,3,4,2,0,1,0.26415738847669984,-0.3194770343643728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19935924001118538,0.03366937631149595,0.06701830663132925,-0.2184845454811123,0.31661038622271415,0.15579972550850962,-0.0772390412621673,-0.08878888087667912,-0.09398362490595671,-0.010649689276558152,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84430.0,84430.0,11342.0,14.400893866097844
Database Administrator,Cloudify,"Seattle, WA",$51700 - $64931,Alone explain since national loss stand these. Really news second hot still. Gas class act fear. Enter try detail until. Trouble skill table various.,"AWS, REST API, Kotlin, NLP, Rust, C++, Data Visualization",SimplyHired,51700.0,64931.0,annual,Other,,Not Specified,Seattle,WA,3,1,9,8,2,0,2,-1.636087870531353,-1.951555297720941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14258030742863434,0.010800511452460013,-0.11364244498018508,0.08172224619084087,0.017956957702029052,-0.123008106183808,-0.16336060372396766,0.03239410353616041,-0.06794382194224961,0.008086362829546553,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,58315.5,58315.5,13231.0,25.591876208897485
Database Administrator,TechCorp,"Miami, FL",$76697 - $91399,President myself language voice project work listen action. Nation with hair out mention away whether dog. Police development real town player significant north.,"R, Spring, Excel, AWS, Django, PHP",SimplyHired,76697.0,91399.0,annual,Other,,Not Specified,Miami,FL,3,8,6,2,2,0,2,0.11935138219137498,-0.23531185415631456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20405670241750257,0.0007977558819054929,0.05213130990280044,-0.08378062696470419,-0.07859725904840364,0.11257594348321719,0.023827711677039794,0.033371336373004205,0.15741003257511324,0.2401816339640191,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84048.0,84048.0,14702.0,19.168937507334054
Frontend Developer,DataWorks,"Los Angeles, CA",$73723 - $100675,Skin ago late join. Clear institution successful player major support. Political body wife account. Enough poor minute door financial fear. Tree writer me identify film case. Himself world only fall within admit federal prepare.,"Pandas, Excel, PHP, React, Python, GraphQL, Django, C++",CareerBuilder,73723.0,100675.0,annual,Software Engineer,,Master's,Los Angeles,CA,5,3,5,0,1,0,0,-0.08950073356641168,0.3661644259746161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1928399724244741,0.08801769540838894,-0.013508663899551687,-0.2852921331232277,-0.10401871722209151,-0.09070118846499986,-0.01452937855617635,0.11041918594698369,0.04603622139584982,-0.19515540647182755,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,87199.0,87199.0,26952.0,36.558468863177026
DevOps Engineer,Cloudify,"Miami, FL",$57303 - $86802,Treatment way order indeed true. Scene onto beautiful personal consider material what artist. Central produce professional store particularly economic she. Cold determine form prove relate decade. Shoulder relate let themselves tax various bank treat.,"REST API, R, Machine Learning, Angular, Scikit-learn",Glassdoor,57303.0,86802.0,annual,DevOps Engineer,,Master's,Miami,FL,1,1,6,2,1,0,1,-1.2426116080596386,-0.5333914638762249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22492415388264503,0.2239530536608238,-0.04130516297715453,0.023361230317631758,-0.08710748191345152,0.04461081936246047,0.13331496205721743,0.0323821369548189,-0.10907409886060751,-0.13287429998655875,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,72052.5,72052.5,29499.0,51.4789801581069
Machine Learning Engineer,AI Solutions,"New York, NY",$65070 - $79104,Start cause card quality summer program. Behavior author figure anything miss reality. Child everything beyond might short set truth. Open know writer that in discuss. Behavior continue writer. Gun many everyone law relate year along learn.,"Tableau, Rails, Data Analysis, PHP",CareerBuilder,65070.0,79104.0,annual,Machine Learning Engineer,,Not Specified,New York,NY,2,0,7,6,2,0,0,-0.6971662875852845,-1.0325467468050633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855629116220972,0.018349973252039554,-0.04930043230716564,-0.0732647741091234,-0.10723201082686794,0.05036417011176845,-0.050191708085549354,0.16288725776827806,0.06244240156914624,-0.13501155307933807,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,72087.0,72087.0,14034.0,21.567542646380822
Cybersecurity Analyst,DataWorks,"Atlanta, GA",$96119 - $123295,Western school region your. National make them set give. Cell despite could key main teach media. Hard pull second issue successful the.,"Rails, PyTorch, R, Java, Statistics, Azure",CareerBuilder,96119.0,123295.0,annual,Other,,Not Specified,Atlanta,GA,3,3,0,3,2,0,0,1.4832807003647888,1.8328950702783735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13588346768913406,-0.23058686582234544,-0.23313229488575832,0.1053731970691806,-0.09912708876260033,-0.12696383602693895,-0.021225438511002753,-0.06717869273285118,0.11525773496955588,0.0251254005809593,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,109707.0,109707.0,27176.0,28.273286238932986
UX/UI Designer,InnovateX,"Denver, CO",$82075 - $103378,Suffer job true. Life international crime each once. Own how American difference meeting manage. Summer statement loss none some against necessary hand. Picture institution whose democratic their.,"PyTorch, Power BI, Vue",Glassdoor,82075.0,103378.0,annual,UX/UI Designer,,Not Specified,Denver,CO,6,6,4,1,2,0,1,0.49702679528665966,0.5414329021705956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1948396958997614,-0.13617003994896776,0.020665003257891994,0.21844545216089856,0.13182586354733417,0.13516401927178934,-0.00023384799358276004,-0.08819113714006546,-0.09254484497162492,-0.12009121071508898,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,92726.5,92726.5,21303.0,25.955528480048734
Cloud Engineer,AI Solutions,"San Francisco, CA",$85876 - $111243,Agent no gas. Others similar become there. Speech manage fall pull ability decade. Draw class both six quality. Push play law region dog free mission. Red head hold born.,"C#, NumPy, Azure, Data Analysis, SQL",CareerBuilder,85876.0,111243.0,annual,DevOps Engineer,,Not Specified,San Francisco,CA,1,0,8,0,2,0,0,0.7639558107524791,1.0514168330923044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20616904062877245,0.09140402047327337,0.014695201303850686,0.041767820231171704,-0.004388557502394856,-0.18829469008548344,0.012466913057621347,0.10023934522240444,0.21271687212559803,0.04264635958643076,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,98559.5,98559.5,25367.0,29.539102892542736
DevOps Engineer,DataWorks,"Chicago, IL",$87332 - $100223,Become successful effect last their. Few write security. Worker use page arrive drug study. Kind tax huge investment idea this. Standard wait direction away.,"Pandas, SQL, Rails, C++, PHP, Deep Learning, C#",Glassdoor,87332.0,100223.0,annual,DevOps Engineer,,Not Specified,Chicago,IL,1,3,3,4,2,0,1,0.8662048627172866,0.33685574996996104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09325671016807183,0.05405742486206525,0.12397538779884251,-0.08929724548167155,0.09445923566514362,0.019296776965295085,0.09322192287020009,0.08521117726122643,-0.011564168181761673,-0.02524370675034386,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,93777.5,93777.5,12891.0,14.760912380341685
Full Stack Developer,FutureTech,"San Francisco, CA",$85677 - $103657,Training order avoid common we may. Find recognize speak hit morning. Health spring large morning happy recent. Network fear like child involve defense already. Recognize fly wait south.,"Azure, Pandas, Data Visualization",SimplyHired,85677.0,103657.0,annual,Software Engineer,,Not Specified,San Francisco,CA,5,5,8,0,2,0,2,0.7499808373039925,0.5595238769610796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14731406641523279,-0.010049170986037831,-0.05765269751039982,0.17127187658775422,0.15947096830860003,-0.1539886399829978,-0.17247772397382571,-0.003271546510980175,-0.03572581931709527,0.07964906769375693,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,94667.0,94667.0,17980.0,20.985795487703818
Cloud Engineer,AI Solutions,"Los Angeles, CA",$68284 - $91705,Public production truth. Long movie this even explain. Administration skill figure seven social a foreign too. She explain nature happen yeah individual hear. Store hour statement ground yard.,"GraphQL, Vue, Swift",SimplyHired,68284.0,91705.0,annual,DevOps Engineer,,Not Specified,Los Angeles,CA,1,0,5,0,2,0,2,-0.47145993249263957,-0.21547013986997726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19348718312808458,-0.027765442648872526,-0.04549932397864475,0.24929518613382426,0.0372315201870038,-0.16111417380736456,-0.11601728148585282,0.1796525876447313,0.02355449233322987,-0.017409230412239372,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,79994.5,79994.5,23421.0,34.29939663757249
